259,2020-10-12T20:00:00Z,2,Norderney
260,2020-10-13T20:00:00Z,2,Norderney
261,2020-10-28T20:00:00Z,1,Norderney
262,2020-10-29T20:00:00Z,1,Norderney
263,2020-10-30T20:00:00Z,0,Norderney
264,2020-10-31T20:00:00Z,0,Norderney
265,2020-11-01T20:00:00Z,0,Norderney
266,2020-11-02T20:00:00Z,0,Norderney
267,2020-11-03T20:00:00Z,0,Norderney
268,2020-11-04T20:00:00Z,0,Norderney
269,2020-11-05T20:00:00Z,0,Norderney
270,2020-11-06T20:00:00Z,0,Norderney
271,2020-11-07T20:00:00Z,0,Norderney
272,2020-11-08T20:00:00Z,0,Norderney
273,2020-11-09T20:00:00Z,0,Norderney
274,2020-11-10T20:00:00Z,0,Norderney
275,2020-11-11T20:00:00Z,0,Norderney
276,2020-11-12T20:00:00Z,0,Norderney
277,2020-11-13T20:00:00Z,0,Norderney
278,2020-11-14T20:00:00Z,0,Norderney
279,2020-11-15T20:00:00Z,0,Norderney
280,2020-11-16T20:00:00Z,0,Norderney
281,2020-11-17T20:00:00Z,0,Norderney
282,2020-11-18T20:00:00Z,0,Norderney
283,2020-11-19T20:00:00Z,0,Norderney
284,2020-11-20T20:00:00Z,0,Norderney
285,2020-11-21T20:00:00Z,0,Norderney
286,2020-11-22T20:00:00Z,0,Norderney
287,2020-11-23T20:00:00Z,0,Norderney
288,2020-11-24T20:00:00Z,0,Norderney
289,2020-11-25T20:00:00Z,1,Norderney
290,2020-11-26T20:00:00Z,1,Norderney
291,2020-11-27T20:00:00Z,0,Norderney
292,2020-11-28T20:00:00Z,0,Norderney
293,2020-11-29T20:00:00Z,1,Norderney
294,2020-11-30T20:00:00Z,0,Norderney
295,2020-12-01T20:00:00Z,0,Norderney
296,2020-12-02T20:00:00Z,0,Norderney
297,2020-12-03T20:00:00Z,0,Norderney
298,2020-12-04T20:00:00Z,0,Norderney
299,2020-12-05T20:00:00Z,0,Norderney
300,2020-12-06T20:00:00Z,0,Norderney
301,2020-12-07T20:00:00Z,0,Norderney
302,2020-12-08T20:00:00Z,0,Norderney
303,2020-12-09T20:00:00Z,0,Norderney
304,2020-12-10T20:00:00Z,0,Norderney
305,2020-12-11T20:00:00Z,0,Norderney
306,2020-12-12T20:00:00Z,0,Norderney
307,2020-12-13T20:00:00Z,0,Norderney
308,2020-12-14T20:00:00Z,0,Norderney
309,2020-12-15T20:00:00Z,0,Norderney
310,2020-12-16T20:00:00Z,0,Norderney
311,2020-12-17T20:00:00Z,0,Norderney
312,2020-12-18T20:00:00Z,0,Norderney
313,2020-12-19T20:00:00Z,0,Norderney
314,2020-12-20T20:00:00Z,0,Norderney
315,2020-12-21T20:00:00Z,0,Norderney
316,2020-12-22T20:00:00Z,0,Norderney
317,2020-12-23T20:00:00Z,0,Norderney
318,2020-12-24T20:00:00Z,0,Norderney
319,2020-12-25T20:00:00Z,0,Norderney
320,2020-12-26T20:00:00Z,0,Norderney
321,2020-12-27T20:00:00Z,0,Norderney
322,2020-12-28T20:00:00Z,0,Norderney
323,2020-12-29T20:00:00Z,0,Norderney
324,2020-12-30T20:00:00Z,0,Norderney
325,2020-12-31T20:00:00Z,0,Norderney
326,2021-01-02T20:00:00Z,0,Norderney
327,2021-01-03T20:00:00Z,0,Norderney
328,2021-01-04T20:00:00Z,0,Norderney
329,2021-01-05T20:00:00Z,0,Norderney
330,2021-01-06T20:00:00Z,0,Norderney
331,2021-01-07T20:00:00Z,0,Norderney
332,2021-01-08T20:00:00Z,0,Norderney
333,2021-01-09T20:00:00Z,0,Norderney
334,2021-01-10T20:00:00Z,0,Norderney
335,2021-01-11T20:00:00Z,0,Norderney
336,2021-01-12T20:00:00Z,0,Norderney
337,2021-01-13T20:00:00Z,0,Norderney
338,2021-01-14T20:00:00Z,0,Norderney
339,2021-01-15T20:00:00Z,0,Norderney
340,2021-01-16T20:00:00Z,0,Norderney
341,2021-01-17T20:00:00Z,0,Norderney
342,2021-01-18T20:00:00Z,0,Norderney
343,2021-01-19T20:00:00Z,0,Norderney
344,2021-01-20T20:00:00Z,0,Norderney
345,2021-01-21T20:00:00Z,0,Norderney
346,2021-01-22T20:00:00Z,1,Norderney
347,2021-01-23T20:00:00Z,1,Norderney
348,2021-01-24T20:00:00Z,0,Norderney
349,2021-01-25T20:00:00Z,0,Norderney
350,2021-01-26T20:00:00Z,1,Norderney
351,2021-01-27T20:00:00Z,0,Norderney
352,2021-01-28T20:00:00Z,1,Norderney
353,2021-01-29T20:00:00Z,0,Norderney
354,2021-01-30T20:00:00Z,1,Norderney
355,2021-01-31T20:00:00Z,1,Norderney
356,2021-02-01T20:00:00Z,0,Norderney
357,2021-02-02T20:00:00Z,1,Norderney
358,2021-02-03T20:00:00Z,0,Norderney
359,2021-02-04T20:00:00Z,0,Norderney
360,2021-02-05T20:00:00Z,0,Norderney
361,2021-02-06T20:00:00Z,0,Norderney
362,2021-02-07T20:00:00Z,0,Norderney
363,2021-02-08T20:00:00Z,0,Norderney
364,2021-02-09T20:00:00Z,1,Norderney
365,2021-02-10T20:00:00Z,1,Norderney
366,2021-02-11T20:00:00Z,1,Norderney
367,2021-02-12T20:00:00Z,1,Norderney
368,2021-02-13T20:00:00Z,1,Norderney
369,2021-02-14T20:00:00Z,1,Norderney
370,2021-02-15T20:00:00Z,0,Norderney
371,2021-02-16T20:00:00Z,1,Norderney
372,2021-02-17T20:00:00Z,0,Norderney
373,2021-02-18T20:00:00Z,1,Norderney
374,2021-02-19T20:00:00Z,1,Norderney
375,2021-02-20T20:00:00Z,1,Norderney
376,2021-02-21T20:00:00Z,1,Norderney
377,2021-02-22T20:00:00Z,1,Norderney
378,2021-02-23T20:00:00Z,1,Norderney
379,2021-02-24T20:00:00Z,1,Norderney
380,2021-02-25T20:00:00Z,1,Norderney
381,2021-02-26T20:00:00Z,1,Norderney
382,2021-02-27T20:00:00Z,1,Norderney
383,2021-02-28T20:00:00Z,1,Norderney
384,2021-03-01T20:00:00Z,1,Norderney
385,2021-03-02T20:00:00Z,1,Norderney
386,2021-03-03T20:00:00Z,1,Norderney
387,2021-03-04T20:00:00Z,2,Norderney
388,2021-03-05T20:00:00Z,2,Norderney
389,2021-03-06T20:00:00Z,1,Norderney
390,2021-03-07T20:00:00Z,1,Norderney
391,2021-03-08T20:00:00Z,1,Norderney
392,2021-03-09T20:00:00Z,1,Norderney
393,2021-03-10T20:00:00Z,1,Norderney
394,2021-03-11T20:00:00Z,1,Norderney
395,2021-03-12T20:00:00Z,1,Norderney
396,2021-03-13T20:00:00Z,1,Norderney
397,2021-03-14T20:00:00Z,1,Norderney
398,2021-03-15T20:00:00Z,1,Norderney
399,2021-03-16T20:00:00Z,2,Norderney
400,2021-03-17T20:00:00Z,2,Norderney
401,2021-03-18T20:00:00Z,2,Norderney
402,2021-03-19T20:00:00Z,2,Norderney
403,2021-03-20T20:00:00Z,1,Norderney
404,2021-03-21T20:00:00Z,2,Norderney
405,2021-03-22T20:00:00Z,2,Norderney
406,2021-03-23T20:00:00Z,2,Norderney
407,2021-03-24T20:00:00Z,2,Norderney
408,2021-03-25T20:00:00Z,2,Norderney
409,2021-03-26T20:00:00Z,2,Norderney
410,2021-03-27T20:00:00Z,2,Norderney
411,2021-03-28T20:00:00Z,1,Norderney
412,2021-03-29T20:00:00Z,2,Norderney
413,2021-03-30T20:00:00Z,2,Norderney
414,2021-03-31T20:00:00Z,2,Norderney
415,2021-04-01T20:00:00Z,2,Norderney
416,2021-04-02T20:00:00Z,3,Norderney
417,2021-04-03T20:00:00Z,2,Norderney
418,2021-04-04T20:00:00Z,1,Norderney
419,2021-04-05T20:00:00Z,2,Norderney
420,2021-04-06T20:00:00Z,2,Norderney
421,2021-04-07T20:00:00Z,3,Norderney
422,2021-04-08T20:00:00Z,2,Norderney
423,2021-04-09T20:00:00Z,1,Norderney
424,2021-04-10T20:00:00Z,3,Norderney
425,2021-04-11T20:00:00Z,1,Norderney
426,2021-04-12T20:00:00Z,2,Norderney
427,2021-04-13T20:00:00Z,3,Norderney
428,2021-04-14T20:00:00Z,3,Norderney
429,2021-04-15T20:00:00Z,3,Norderney
430,2021-04-16T20:00:00Z,3,Norderney
431,2021-04-17T20:00:00Z,3,Norderney
432,2021-04-18T20:00:00Z,3,Norderney
433,2021-04-19T20:00:00Z,3,Norderney
434,2021-04-20T20:00:00Z,3,Norderney
435,2021-04-21T20:00:00Z,3,Norderney
436,2021-04-22T20:00:00Z,4,Norderney
437,2021-04-23T20:00:00Z,4,Norderney
438,2021-04-24T20:00:00Z,4,Norderney
439,2021-04-25T20:00:00Z,4,Norderney
440,2021-04-28T20:00:00Z,3,Norderney
441,2021-04-29T20:00:00Z,2,Norderney
442,2021-04-30T20:00:00Z,3,Norderney
443,2021-05-01T20:00:00Z,2,Norderney
444,2021-05-02T20:00:00Z,2,Norderney
445,2021-05-03T20:00:00Z,3,Norderney
446,2021-05-04T20:00:00Z,3,Norderney
447,2021-05-05T20:00:00Z,2,Norderney
448,2021-05-06T20:00:00Z,3,Norderney
449,2021-05-07T20:00:00Z,3,Norderney
450,2021-05-08T20:00:00Z,3,Norderney
451,2021-05-09T20:00:00Z,3,Norderney
452,2021-05-10T20:00:00Z,3,Norderney
453,2021-05-11T20:00:00Z,2,Norderney
454,2021-05-12T20:00:00Z,4,Norderney
455,2021-05-13T20:00:00Z,3,Norderney
456,2021-05-14T20:00:00Z,2,Norderney
457,2021-05-15T20:00:00Z,2,Norderney
458,2021-05-16T20:00:00Z,3,Norderney
459,2021-05-17T20:00:00Z,4,Norderney
460,2021-05-18T20:00:00Z,4,Norderney
461,2021-05-19T20:00:00Z,5,Norderney
462,2021-05-20T20:00:00Z,5,Norderney
463,2021-05-21T20:00:00Z,2,Norderney
464,2021-05-22T20:00:00Z,3,Norderney
465,2021-05-23T20:00:00Z,4,Norderney
466,2021-05-24T20:00:00Z,2,Norderney
467,2021-05-25T20:00:00Z,1,Norderney
468,2021-05-26T20:00:00Z,3,Norderney
469,2021-05-27T20:00:00Z,4,Norderney
470,2021-05-28T20:00:00Z,4,Norderney
471,2021-05-29T20:00:00Z,4,Norderney
472,2021-05-30T20:00:00Z,4,Norderney
473,2021-05-31T20:00:00Z,5,Norderney
474,2021-06-01T20:00:00Z,7,Norderney
475,2021-06-02T20:00:00Z,6,Norderney
476,2021-06-03T20:00:00Z,5,Norderney
477,2021-06-04T20:00:00Z,6,Norderney
478,2021-06-05T20:00:00Z,6,Norderney
479,2021-06-06T20:00:00Z,3,Norderney
480,2021-06-07T20:00:00Z,7,Norderney
481,2021-06-08T20:00:00Z,7,Norderney
482,2021-06-09T20:00:00Z,7,Norderney
483,2021-06-10T20:00:00Z,7,Norderney
484,2021-06-11T20:00:00Z,8,Norderney
485,2021-06-12T20:00:00Z,7,Norderney
486,2021-06-13T20:00:00Z,8,Norderney
487,2021-06-14T20:00:00Z,7,Norderney
488,2021-06-15T20:00:00Z,7,Norderney
489,2021-06-16T20:00:00Z,8,Norderney
490,2021-06-17T20:00:00Z,7,Norderney
491,2021-06-18T20:00:00Z,5,Norderney
492,2021-06-19T20:00:00Z,7,Norderney
493,2021-06-20T20:00:00Z,7,Norderney
494,2021-06-21T20:00:00Z,2,Norderney
495,2021-06-22T20:00:00Z,8,Norderney
496,2021-06-23T20:00:00Z,3,Norderney
497,2021-06-24T20:00:00Z,7,Norderney
498,2021-06-25T20:00:00Z,5,Norderney
499,2021-06-26T20:00:00Z,7,Norderney
500,2021-06-27T20:00:00Z,7,Norderney
501,2021-06-28T20:00:00Z,7,Norderney
502,2021-06-29T20:00:00Z,2,Norderney
503,2021-06-30T20:00:00Z,1,Norderney
504,2021-07-01T20:00:00Z,7,Norderney
505,2021-07-02T20:00:00Z,7,Norderney
506,2021-07-03T20:00:00Z,8,Norderney
507,2021-07-04T20:00:00Z,6,Norderney
508,2021-07-05T20:00:00Z,6,Norderney
509,2021-07-06T20:00:00Z,7,Norderney
510,2021-07-07T20:00:00Z,6,Norderney
511,2021-07-08T20:00:00Z,7,Norderney
512,2021-07-09T20:00:00Z,6,Norderney
513,2021-07-10T20:00:00Z,7,Norderney
514,2021-07-11T20:00:00Z,7,Norderney
515,2021-07-12T20:00:00Z,5,Norderney
516,2021-07-13T20:00:00Z,4,Norderney
517,2021-07-14T20:00:00Z,6,Norderney
518,2021-07-15T20:00:00Z,5,Norderney
519,2021-07-16T20:00:00Z,5,Norderney
520,2021-07-17T20:00:00Z,7,Norderney
521,2021-07-18T20:00:00Z,7,Norderney
